timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:18:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,271.505,116,30,13.818,67.502,88.219,71.6,2400.0,,924.047
2026-08-14T12:18:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,273.635,117,30,14.098,66.82,85.296,72.7,2400.0,,925.703
2026-08-14T12:18:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,276.177,118,30,11.814,82.478,133.391,73.8,2400.0,,924.078
2026-08-14T12:18:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,278.303,119,30,14.126,74.404,82.04,73.25,2400.0,,927.266
2026-08-14T12:18:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,280.468,120,30,13.87,67.432,86.888,73.25,2400.0,,925.719
2026-08-14T12:18:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,282.891,121,30,12.398,81.31,107.853,72.15,2400.0,,925.719
2026-08-14T12:18:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,285.418,122,30,11.879,82.0,99.151,72.7,2400.0,,925.719
2026-08-14T12:18:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,287.99,123,30,11.677,84.281,90.13,73.25,2400.0,,925.719
2026-08-14T12:18:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,290.22,124,30,13.467,68.407,97.645,73.25,2400.0,,925.719
2026-08-14T12:19:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,292.302,125,30,14.425,68.222,83.41,72.15,2400.0,,924.094
