timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:05:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,266.294,121,30,13.206,77.273,96.353,74.35,2400.0,,991.156
2026-08-14T12:05:02+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,268.652,122,30,12.735,76.65,98.057,74.35,2400.0,,990.5
2026-08-14T12:05:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,271.012,123,30,12.726,76.227,98.385,73.8,2400.0,,993.188
2026-08-14T12:05:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,273.115,124,30,14.284,74.481,85.049,72.7,2400.0,,991.469
2026-08-14T12:05:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,275.12,125,30,14.979,64.377,79.561,73.25,2400.0,,991.094
2026-08-14T12:05:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,277.47,126,30,12.781,76.708,99.935,73.8,2400.0,,991.922
2026-08-14T12:05:13+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,279.593,127,30,14.147,72.063,88.125,73.25,2400.0,,991.188
2026-08-14T12:05:15+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,281.648,128,30,14.615,67.215,81.024,72.15,2400.0,,994.297
2026-08-14T12:05:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,283.83,129,30,13.761,74.347,93.834,73.25,2400.0,,991.188
2026-08-14T12:05:20+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,286.179,130,30,12.789,76.745,97.148,74.35,2400.0,,990.531
2026-08-14T12:05:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,288.616,131,30,12.321,76.886,102.788,73.25,2400.0,,993.188
2026-08-14T12:05:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,290.823,132,30,13.607,76.17,90.162,73.8,2400.0,,991.469
2026-08-14T12:05:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,292.903,133,30,14.44,66.441,86.398,72.7,2400.0,,992.406
2026-08-14T12:05:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,295.089,134,30,13.739,76.394,82.712,73.8,2400.0,,991.875
2026-08-14T12:05:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,297.22,135,30,14.094,74.409,91.06,72.7,2400.0,,989.766
2026-08-14T12:05:33+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,299.362,136,30,14.023,70.447,78.56,72.15,2400.0,,992.188
2026-08-14T12:05:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,301.59,137,30,13.479,77.248,94.518,73.8,2400.0,,991.203
2026-08-14T12:05:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,303.813,138,30,13.509,75.054,88.739,73.25,2400.0,,993.203
2026-08-14T12:05:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,306.119,139,30,13.026,74.303,90.737,72.7,2400.0,,990.547
2026-08-14T12:05:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,308.41,140,30,13.107,76.658,93.385,72.7,2400.0,,990.547
2026-08-14T12:05:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,310.549,141,30,14.049,65.004,82.656,73.25,2400.0,,991.984
2026-08-14T12:05:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,312.621,142,30,14.499,66.846,78.198,73.25,2400.0,,995.172
